"",".1",".2",".3",".4",".5",".6",".7",".8",".9",".10",".11",".12",".13",".14"
"Code:1",-0.461587812647407,0.217158716501563,-0.147976118199263,0.108868034591193,-0.298967225562548,0.687641683906174,-0.0993725661659746,0.209985545638397,-0.0862104290219696,0.241883433688036,-0.125695593426728,0.00655554596099853,-0.0146759831858136,-0.0884911614430003
"Code:2",-0.414695593859968,0.0616629316647041,0.525975812101524,-0.262288481559769,0.207914262146416,0.294992541676716,0.538986714034873,-0.205841200513729,-0.0277421024741249,0.053013360763892,0.00332183168580953,-0.107818020341099,0.0197561284496963,0.00686198970738876
"Code:3",-0.432076840537711,0.119954059547038,0.615115282807333,0.378297295218346,-0.186626183426828,-0.207568456303348,-0.16765333402028,0.0940838581181169,-0.06641881033937,0.166930497705229,0.202074400825109,-0.293133047703867,-0.0277981599455216,0.0525406681290192
"Code:4",-0.501068857666667,0.0848422281053282,0.667012780259635,0.131486480316297,-0.185624721253621,-0.0809742904147334,-0.0864987386498185,-0.00297812176368214,0.189806164587643,-0.169222494752549,-0.21774663863347,0.340925566722818,0.0291948570834089,-0.0432896811034817
"Code:5",-0.599443668086743,-0.434428462481278,-0.151454380915678,0.415984070277216,0.207213186467749,0.0468780103342681,0.0347763165073115,-0.0692834327253856,-0.254784499031504,-0.0760387804695387,0.0801870133010106,0.0849360684699929,0.345426294433212,-0.0339579864119623
"Code:6",-0.645954969222531,-0.425405240423661,-0.135873790292893,0.32375514670781,0.218403073067947,0.0976793542496108,-0.0285482213748989,-0.16133884325693,-0.0665705692170356,-0.194788256410598,-0.0839090183070253,-0.0546303435965996,-0.376475280312469,-0.0165578334896061
"Code:7",-0.73279655012709,0.308887289161487,-0.216405701566841,-0.177957460711833,-0.00981191620217048,-0.353457587621657,0.0153783419484824,-0.0250238280559103,0.0230748497103859,-0.0177769209372771,-0.135608538981981,-0.187887232710324,0.0486709280792072,-0.326033307705978
"Code:8",-0.696058701068601,0.224524095929249,-0.200948152978334,-0.0641804689061628,0.00530163500862501,-0.320762296389042,0.191945522546402,0.08598510415182,-0.19190399357308,0.314858381209973,0.1378846474981,0.308383940414575,-0.140827158385383,0.0594206651429841
"Code:9",-0.758163568061787,0.370581418644379,-0.241914110642896,-0.0932743401202697,0.0209768426654301,-0.0786317125047831,-0.056564727762498,0.00319734538408323,0.000665531181699872,-0.0888391128994291,-0.272161096812227,-0.139370920507713,0.0930320750823419,0.317424636607539
"Code:10",-0.386996141808623,0.0352380669568816,0.225847173590496,-0.380570239951736,0.654387473562318,0.140329812063418,-0.410963482524767,0.148528096457093,0.0118711715589845,0.040676031682233,0.101998576539585,0.0422461299747095,0.00421641832137928,-0.0168202262835573
"Code:11",-0.657787741782802,0.308017306908331,-0.2444608467183,-0.0678982885012212,-0.226237917481411,0.185849207439938,0.0137784361499424,-0.0547398243265106,0.278539326361595,-0.291672575390551,0.394078495107697,0.0299406552094592,0.00779141939803391,0.0157309239040713
"Code:12",-0.277934632679635,-0.662207221317722,0.0497746256732919,-0.227341195639587,-0.13610411748388,-0.0727194259116606,0.196532695008862,0.578977161246002,-0.00306433096716906,-0.168311570578957,-0.00492140394306487,-0.0606615168021433,-0.0115107142254559,0.015671768947485
"Code:13",-0.386872399125823,-0.670866501901304,-0.145964080895086,-0.00202970015370276,-0.0100601747053533,-0.0402071979623943,-0.026252189219954,-0.138374522889592,0.472977013850354,0.358551634673984,-0.0282412000197617,-0.026065913432339,0.0520550384586777,0.03082981164928
"Code:14",-0.253417336901164,-0.478239120022133,0.105141635836486,-0.503515381253271,-0.453709686425886,0.0016982378160195,-0.239719631631741,-0.306884887734935,-0.288695324773747,-0.0164137717427853,0.0312174593456204,0.00586008474461402,0.000846578208813697,0.0190068485509116
